item_id,title,tags,genres,specs,developer,publisher,release_year,sentiment
i_29046,Deep Ones Soundtrack,Adventure|Indie|Action,Action|Adventure|Indie,Single-player|Downloadable Content|Steam Achievements|Steam Trading Cards|Partial Controller Support,BURP! Games,,2017,
i_29047,Pop Pop Boom Boom VR,Action|Indie|VR,,Single-player|HTC Vive|Tracked Motion Controllers|Seated|Standing|Room-Scale,,,-1,1 user reviews
i_29048,I_AM.exe,Action|Adventure|Indie,Action|Adventure|Indie,Single-player|Full controller support,Paulo P. Neto,Indie,2017,
i_29049,Phantom Jump,Indie|Platformer|Difficult|2D,Indie,Single-player|Online Multi-Player|Steam Achievements|Full controller support|Steam Cloud|Steam Leaderboards,Phantom Pine Studios,Phantom Pine Studios,2017,9 user reviews
i_29050,Billiards,Indie|Casual|Simulation|Sports,Casual|Indie|Simulation|Sports,Single-player|Multi-player|Online Multi-Player|Local Multi-Player|Shared/Split Screen|Cross-Platform Multiplayer,baKno Games,baKno Games,2008,
i_29051,TTV2,Indie|Action|Retro|Great Soundtrack|Fast-Paced|Pixel Graphics,Action|Indie,Single-player|Steam Achievements|Full controller support,Walter Machado,Walter Machado,2017,Positive
i_29052,Deep Space 69,Nudity|Episodic|Sexual Content,,,,,2017,2 user reviews
i_29053,Fantasy Grounds - Pathfinder RPG - Strange Aeons AP 1: In Search of Sanity (PFRPG),Strategy|RPG|Indie|Turn-Based|Fantasy|Story Rich|Online Co-Op|Party-Based RPG|Software|Utilities|Lovecraftian,Indie|RPG|Strategy,Multi-player|Co-op|Cross-Platform Multiplayer|Downloadable Content,"SmiteWorks USA, LLC",,2017,
i_29054,Ninja Goemon and Immortal Jewels,RPG|RPGMaker,RPG,Single-player,Azarashi no Yakata,Azarashi no Yakata,2017,
i_29055,Monster partner,Action,Action,Single-player,yang1zhi,yang1zhi,2017,1 user reviews
i_29056,Saint George | The Tree Of Secrets,Indie|Action,Action|Indie,Single-player|Steam Achievements|Full controller support,Obscure Cloud,Obscure Cloud,-1,
i_29057,The Legend of Slime,Strategy|Adventure|Indie,Adventure|Indie|Strategy,Single-player,XiaoLongBao Games,XiaoLongBao Games,2017,2 user reviews
i_29058,Water Planet - Original Soundtrack,Adventure|Indie,Adventure|Indie,Single-player|Downloadable Content|Captions available|Partial Controller Support,The Revera Corporation,,2017,1 user reviews
i_29059,Affliction Archives DLC,Action|Adventure|Indie,Action|Adventure|Indie,Single-player|Downloadable Content|Steam Trading Cards|Captions available,Corrosive Studios LLC,,2017,
i_29060,2D Neon Cube,Action|Indie,Action|Indie,Single-player|Steam Achievements,Laush Dmitriy Sergeevich,Laush Studio,2017,Mixed
i_29061,Yi and the Thousand Moons,Adventure|Indie|Female Protagonist|Music|Walking Simulator|Fantasy|Experimental,Adventure|Indie,Single-player|Steam Achievements|Captions available,David Su,David Su,2017,3 user reviews
i_29062,Modest Kind,Action|Adventure|Indie|Casual|Dungeon Crawler|Rogue-lite|Top-Down Shooter|Shooter|Funny|Rogue-like|Difficult|Loot,Action|Adventure|Casual|Indie,Single-player|Steam Achievements|Full controller support|Stats,Vedanta Team,Vedanta Team,2017,4 user reviews
i_29063,Triplicata,Action|Indie|Casual,Action|Casual|Indie,Single-player,Matthew Wester,Mwester Studios,2017,2 user reviews
i_29064,Fantasy Grounds - Fifth Edition Options: Recovery Dice Options (5E),Strategy|RPG|Indie|Turn-Based|Fantasy|Online Co-Op|Software|Utilities,Indie|RPG|Strategy,Multi-player|Co-op|Cross-Platform Multiplayer|Downloadable Content,"SmiteWorks USA, LLC",,2017,
i_29065,The Witch's Isle,Adventure|Indie|Pixel Graphics|Point & Click,Adventure|Indie,Single-player|Steam Achievements,COCOSOLA,COCOSOLA,2017,Positive
i_29066,Swarm Queen,Casual|Strategy|Action|Indie,Action|Casual|Indie|Strategy,Single-player|Steam Cloud,Helmi Bastami,Helmi Bastami,2017,2 user reviews
i_29067,Starzine,Indie|Action|Physics|Arcade|Singleplayer,Action|Indie,Single-player|Steam Achievements|Full controller support|Steam Cloud,Intersect Games,Intersect Games,2017,
i_29068,Splat the Blob,Adventure|3D Platformer,Adventure,Single-player|Partial Controller Support,Simple Blue,Simple Blue,2017,Positive
i_29069,Dawn of a Soul,Indie|Casual|Puzzle,Casual|Indie,Single-player|Steam Achievements|Steam Cloud,Waldemar Umaniz,Waldemar Umaniz,2017,3 user reviews
i_29070,Short Stories Collection of Class Tangerine,Indie|Casual|Adventure|Simulation|Visual Novel|Anime,Adventure|Casual|Indie|Simulation,Single-player|Steam Achievements|Steam Trading Cards|Partial Controller Support|Steam Cloud,橘子班,NVLMaker,2017,Very Positive
i_29071,Champions of Aerial,Action|Indie,Action|Indie,Single-player|Local Multi-Player|Shared/Split Screen|Partial Controller Support,Quick Save Studios,Quick Save Studios,2017,7 user reviews
i_29072,Fish's Trip,Adventure|Indie|Casual|Racing,Adventure|Casual|Indie|Racing,Single-player|Local Multi-Player|Local Co-op|Shared/Split Screen|Full controller support,André Bertaglia,André Bertaglia,2017,
i_29073,Sliding Blocks,Indie|Casual|Adventure|Strategy|Puzzle|Atmospheric|Mouse only|Singleplayer|2D|Minimalist|Difficult|Gaming|Clicker|Mystery|Illuminati,Adventure|Casual|Indie|Strategy,Single-player,Boogygames Studios,Boogygames Studios,2017,
i_29074,Of Guards and Thieves - Founder's Army Pack,Action|Free to Play|Indie|Casual|Massively Multiplayer,Action|Casual|Free to Play|Indie|Massively Multiplayer,Multi-player|Online Multi-Player|MMO|Online Co-op|Cross-Platform Multiplayer|Downloadable Content|Steam Trading Cards|Steam Cloud|Includes level editor,Subvert Games,Subvert Games,2017,1 user reviews
i_29075,Edmonton Trolley Car,Adventure|Indie|Casual|VR,,Single-player|HTC Vive|Tracked Motion Controllers|Room-Scale,,,-1,2 user reviews
i_29076,Rogue Trooper,Action|Third-Person Shooter|Sci-fi|Third Person|Shooter|Classic|Multiplayer,Action,Single-player|Multi-player|Co-op,Rebellion,Rebellion,2006,Very Positive
i_29077,Governor of Poker 2,Casual|Adventure|Simulation|Card Game,Adventure|Casual|Simulation,Single-player,I Sioux Game Productions B.V.,Youdagames,2010,Very Positive
i_29078,Battle Bruise — Soundtrack,Indie,Indie,Single-player|Downloadable Content,Zanardi and Liza,,2017,
i_29079,ASCII Wars,Strategy,,Single-player|HTC Vive|Tracked Motion Controllers|Room-Scale,,,-1,
i_29080,My Factory 我的工厂,Early Access|Strategy|Simulation|Indie,Indie|Simulation|Strategy|Early Access,Single-player|Steam Achievements|Steam Cloud,Great God,Great God,2017,Mixed
i_29081,Glitch Simulator 2018,Survival|Shooter|Memes|Funny|Zombies|Violent|Exploration|Short|Comedy|Satire|Gore|Action|Indie|Adventure|Casual|Simulation|Walking Simulator|Difficult,Action|Adventure|Casual|Indie|Simulation,Single-player,BunchOD00dz,ArcaneRaise,2017,Negative
i_29082,Governor of Poker 2 - Premium Edition,Casual|Simulation|Adventure|Indie|Card Game,Adventure|Casual|Indie|Simulation,Single-player,I Sioux Game Productions B.V.,Youdagames,2010,Very Positive
i_29083,THE LAST BLADE 2,Action|2D Fighter|Fighting|Arcade,Action,Single-player|Multi-player|Online Multi-Player|Local Multi-Player|Shared/Split Screen|Steam Achievements|Full controller support|Steam Leaderboards,"SNK CORPORATION,Code Mystics Inc.",SNK CORPORATION,2017,Positive
i_29084,Project Mercury,Action|Indie|Retro|Platformer|Sci-fi,Action|Indie,Single-player|Steam Achievements|Full controller support,Raxasoft Games,Raxasoft Games,2017,2 user reviews
i_29085,Mafia is Alive,Early Access|Indie|Casual|RPG|Massively Multiplayer|Survival|Comedy|Funny|Family Friendly|Mystery,Casual|Indie|Massively Multiplayer|RPG|Early Access,Multi-player|Online Multi-Player|Steam Achievements,ZO Studio Games,ZO Studio Games,2017,1 user reviews
i_29086,Hero Rush: Mad King,Casual|Strategy|Indie|RPG|Singleplayer|Adventure|Fantasy|Crafting|Medieval|Rogue-like|Story Rich|Historical,Casual|Indie|RPG|Strategy,Single-player,Hamsters Gaming,Hamsters Gaming,2017,Mostly Positive
i_29087,Lost with Dinosaurs,Adventure|Action|Indie,Action|Adventure|Indie,Single-player|Steam Achievements,Mihai Morosanu,Mihai Morosanu,2017,4 user reviews
i_29088,Touch My Spinner,Indie,Indie,Single-player,mibix,mibix,2017,8 user reviews
i_29089,DevWill,Action|Platformer,Action,Single-player|Partial Controller Support,Paulo A. M. Villalva,Donwload Games,2017,4 user reviews
i_29090,Number World Adventure,Casual|Puzzle|Indie,Casual,Single-player|Steam Achievements|Steam Cloud,Notus Games Ltd,Notus Games Ltd,2017,
i_29091,Tricks and Treats,Indie|Casual|Match 3|Puzzle,Casual|Indie,Single-player|Steam Achievements|Steam Cloud,Notus Games Ltd,Notus Games Ltd,2017,1 user reviews
i_29092,March of Empires,Free to Play|Strategy|Massively Multiplayer|RPG,Free to Play|Massively Multiplayer|RPG|Strategy,Online Multi-Player|Steam Achievements|In-App Purchases,Gameloft,Gameloft,2017,Mixed
i_29093,XAOC 月圓奏鼓祭 Luna Fiesta - Original Soundtrack -,RPG|Massively Multiplayer,Massively Multiplayer|RPG,Single-player|Online Multi-Player|MMO|Online Co-op|Downloadable Content|Steam Achievements|In-App Purchases,WindThunder Studio,Winking Entertainment,2017,
i_29094,Hunters Life,Early Access|Casual|Indie|Music,Casual|Indie|Early Access,Single-player,David Ruland,David Ruland,2017,1 user reviews
i_29095,Eight-Minute Empire: Mountains,Indie|Strategy|Casual,Casual|Indie|Strategy,Single-player|Multi-player|Online Multi-Player|Local Multi-Player|Shared/Split Screen|Cross-Platform Multiplayer|Downloadable Content,"Acram Digital,Mobo Studio",Acram Digital,2017,
i_29096,Eight-Minute Empire: Old Europe Map,Casual|Indie|Strategy,Casual|Indie|Strategy,Single-player|Multi-player|Online Multi-Player|Local Multi-Player|Shared/Split Screen|Cross-Platform Multiplayer|Downloadable Content|Steam Achievements,"Acram Digital,Mobo Studio",Acram Digital,2017,
i_29097,Eight-Minute Empire: Archipelago of Azra Map,Strategy|Indie|Casual,Casual|Indie|Strategy,Single-player|Multi-player|Online Multi-Player|Local Multi-Player|Shared/Split Screen|Cross-Platform Multiplayer|Downloadable Content,"Acram Digital,Mobo Studio",,2017,
i_29098,Eight-Minute Empire: Southern Plains Map,Strategy|Indie|Casual,Casual|Indie|Strategy,Single-player|Multi-player|Online Multi-Player|Local Multi-Player|Shared/Split Screen|Cross-Platform Multiplayer|Downloadable Content,"Acram Digital,Mobo Studio",Acram Digital,2017,
i_29099,Eight-Minute Empire: Starfall Crater Map,Indie|Strategy|Casual,Casual|Indie|Strategy,Single-player|Multi-player|Online Multi-Player|Local Multi-Player|Shared/Split Screen|Cross-Platform Multiplayer|Downloadable Content,"Acram Digital,Mobo Studio",Acram Digital,2017,
i_29100,Eight-Minute Empire: Isthmus of Gom Map,Strategy|Indie|Casual,Casual|Indie|Strategy,Single-player|Multi-player|Online Multi-Player|Local Multi-Player|Shared/Split Screen|Cross-Platform Multiplayer|Downloadable Content,"Acram Digital,Mobo Studio",Acram Digital,2017,
i_29101,Mille Bornes,Casual|Racing,Casual|Racing,Single-player|Local Multi-Player|Shared/Split Screen,Payoff Technologies,"Dujardin, Asmodee Digital",2017,1 user reviews
i_29102,Darkest Dungeon®: The Shieldbreaker,RPG|Strategy|Indie|Investigation|Linear|Drama|Walking Simulator|Conspiracy|Illuminati|Memes|Crime|Mod|Cold War|Dark Humor|Dark Comedy|Parody|Politics,Indie|RPG|Strategy,Single-player|Downloadable Content|Steam Achievements|Steam Trading Cards|Steam Workshop|Partial Controller Support|Steam Cloud,Red Hook Studios,,2017,Mostly Positive
i_29103,EZ4u,Indie,Indie,Single-player,Egor Domashenkin,Sergey Domashenkin,2017,2 user reviews
i_29104,Indygo,Adventure|Indie|Great Soundtrack|Story Rich|Visual Novel|Point & Click,Adventure|Indie,Single-player|Steam Achievements,Pigmentum Game Studio,Fat Dog Games,2017,Positive
i_29105,Wrecking Towers,Action|Indie|Casual,Action|Casual|Indie,Multi-player|Local Multi-Player|Shared/Split Screen|Steam Achievements|Partial Controller Support,Mindtrick,Mindtrick,2017,
i_29106,Friday the 13th: The Game - Spring Break 1984 Clothing Pack,Violent|Gore|Action|Sexual Content,Action,Multi-player|Downloadable Content|Steam Achievements|Full controller support|Stats|Steam Leaderboards,IllFonic,Gun Media,2017,Very Positive
i_29107,Clicker Heroes: Unicorn Auto Clicker,Strategy|Adventure|RPG|Indie|Casual|Simulation|Free to Play,Adventure|Casual|Free to Play|Indie|RPG|Simulation|Strategy,Single-player|Downloadable Content|Steam Achievements|Steam Trading Cards|In-App Purchases|Steam Cloud|Stats,Playsaurus,Playsaurus,2017,1 user reviews
i_29108,鸿源战纪 - Tales of Hongyuan OST,RPG,RPG,Single-player|Downloadable Content,弘原游戏,,2017,
i_29109,By Any Means Necessary,RPG|Indie|2D|Pixel Graphics|Turn-Based|Fantasy|Character Customization|Retro|JRPG|RPGMaker,RPG,Single-player|Steam Achievements,Sure Games,Sure Games,2017,
i_29110,Glitch Simulator OST (Soundtrack),Action|Indie|Casual|Simulation,Action|Casual|Indie|Simulation,Single-player|Downloadable Content,BunchOD00dz,ArcaneRaise,2017,
i_29111,Fantasy Grounds - The Malefactor Class: Revised & Expanded (5E),Strategy|RPG|Indie|Utilities|Turn-Based|Fantasy|Online Co-Op|Software|Party-Based RPG|Story Rich,Indie|RPG|Strategy,Multi-player|Co-op|Cross-Platform Multiplayer|Downloadable Content,"SmiteWorks USA, LLC",,2017,
i_29112,Destination Dungeon: Crypts of Warthallow,RPG|Indie|Adventure|Casual,Adventure|Casual|Indie|RPG,Single-player|Steam Achievements,Virtual Top,VT Publishing,2017,9 user reviews
i_29113,Packet Queen #,Indie|Casual,Casual|Indie,Single-player|Steam Achievements|Partial Controller Support,Studio F#,Studio F#,2017,
i_29114,FSX: Steam Edition: Ultimate Night Environment X Add-On,Simulation,Simulation,Single-player|Multi-player|Downloadable Content|Steam Achievements|Partial Controller Support,Zinertek,Dovetail Games - Flight,2017,2 user reviews
i_29115,The Surge - Fire & Ice Weapon Pack,Action|RPG|Violent,Action|RPG,Single-player|Downloadable Content|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud,Deck13,Focus Home Interactive,2017,Positive
i_29116,The Surge: A Walk in the Park DLC,Action|RPG|Violent,Action|RPG,Single-player|Downloadable Content|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud,Deck13,Focus Home Interactive,2017,Positive
i_29117,VVVVVV,Platformer|Indie|Great Soundtrack|Difficult|Retro|2D|Singleplayer|Pixel Graphics|Exploration|Action|Sci-fi|Adventure|Short|Metroidvania|Puzzle|Minimalist|Open World|Space|Classic|Casual,Action|Indie,Single-player|Full controller support,Terry Cavanagh,Terry Cavanagh,2010,Overwhelmingly Positive
i_29118,Little Dog,Indie|Casual|Adventure|Simulation|Platformer,Adventure|Casual|Indie|Simulation,Single-player|Steam Achievements|Steam Trading Cards,Vyacheslav Shilikhin,Vyacheslav Shilikhin,2017,Mixed
i_29119,iHUGU,Casual|Puzzle|Family Friendly|Singleplayer|Indie|Funny,Casual,Single-player|Steam Achievements|Partial Controller Support|Steam Leaderboards,Kool2Play Sp. z o.o.,Kool2Play Sp. z o.o.,2017,
i_29120,connect - Virtual Home (3D or VR),Early Access|Free to Play|Simulation|Software|Atmospheric|Hidden Object|Indie|Platformer|Utilities|RPG|Exploration|Massively Multiplayer|Design & Illustration|Experience,,Partial Controller Support|HTC Vive|Oculus Rift|Tracked Motion Controllers|Keyboard / Mouse|Seated|Standing|Room-Scale,,,-1,Mixed
i_29121,ZOMBIE CAR MASSACRE 💀,Racing|Action|Indie|Casual|Simulation|Great Soundtrack|Arcade|Horror|Zombies|Violent|Retro|Gore|Destruction|Physics|Difficult|Cartoon|Colorful|Fast-Paced|Mystery|Stylized,Action|Casual|Indie|Racing|Simulation,Single-player,DRUNKEN APES,DRUNKEN APES,2017,Mostly Positive
i_29122,冒险之路(Adventure Road),Free to Play|Strategy|Indie|Massively Multiplayer,Free to Play|Indie|Massively Multiplayer|Strategy,Multi-player|Online Multi-Player|Cross-Platform Multiplayer|In-App Purchases,"WangJianWei,KuangXiang",WangJianWei,2017,Mixed
i_29123,Codename: Phantom,Action|Violent|VR,,Single-player|HTC Vive|Oculus Rift|Tracked Motion Controllers|Standing,,,-1,1 user reviews
i_29124,Tribal Pass - OST & Art,Action|Adventure|Indie,Action|Adventure|Indie,Single-player|Downloadable Content,"Tribe Tea,Stas Shostak,Evgeniy Yudin,Alexzander Protasenya,Ruslan Viter",,2017,
i_29125,Evening Surprise - Extra Materials,Indie,Indie,Single-player|Downloadable Content|Steam Achievements|Partial Controller Support,"Aleksandr Soldatov,Leonid Kozhushko",,2017,2 user reviews
i_29126,Ben 10,Action|Cartoon|Cartoony|Family Friendly|Adventure|Fighting|Action-Adventure|Character Action Game,Action,Single-player|Partial Controller Support,Torus Games,Outright Games,2017,Positive
i_29127,Jumphobia XL,Action|Indie|Casual,Action|Casual|Indie,Single-player|Includes level editor,Wix Games,Wix Games,2017,
i_29128,My Little Worms,Casual|Indie,Casual|Indie,Single-player|Steam Achievements,For Kids,For Kids,2017,Positive
i_29129,AstroShift,Action|Indie,Action|Indie,Single-player|Steam Achievements|Full controller support,WHITEROCK games,WHITEROCK games,2017,
i_29130,Blast,Action|Indie|Casual,Action|Casual|Indie,Single-player|Partial Controller Support,baKno Games,baKno Games,2010,
i_29131,"Run, my little pixel",Indie|Casual,Casual|Indie,Single-player|Steam Trading Cards,Zloy Krot Studio,Zloy Krot Studio,2017,1 user reviews
i_29132,NORMALIZATOR,Animation & Modeling|Photo Editing|Utilities|Design & Illustration,Animation &amp; Modeling|Design &amp; Illustration|Photo Editing|Utilities,,AuroraCorp,Aurora software,2017,1 user reviews
i_29133,Hidden & Dangerous: Action Pack,Strategy|Action|Violent,Action|Strategy,Single-player,Illusion Softworks,2K,2000,
i_29134,Hidden & Dangerous 2: Courage Under Fire,Action|Strategy|Violent|World War II,Action|Strategy,Single-player,Illusion Softworks,2K,2003,Positive
i_29135,Paladins® - VIP Pack,Free to Play|Action,Action|Free to Play,Multi-player|Online Multi-Player|Downloadable Content|Steam Achievements|Steam Trading Cards|In-App Purchases|Partial Controller Support,Hi-Rez Studios,,2017,Very Positive
i_29136,Fantasy Grounds - The Complete Cities of Sorcery Campaigns (5E),Strategy|RPG|Indie,Indie|RPG|Strategy,Multi-player|Co-op|Cross-Platform Multiplayer|Downloadable Content,"SmiteWorks USA, LLC",,2017,
i_29137,Star Rangers VR - Free Demo,Free to Play|Simulation|VR,,Single-player|HTC Vive|Tracked Motion Controllers|Seated|Standing|Room-Scale,,,-1,Mixed
i_29138,NASCAR Heat 2 - September Jumbo Expansion,Racing,Racing,Single-player|Multi-player|Online Multi-Player|Local Multi-Player|Downloadable Content|Steam Achievements|Full controller support,Monster Games,704 Games Company,2017,1 user reviews
